Tree_ID,X,Y,Z,Crown_Diameter_m,height_m
1282,2612828.2990909093,1266181.7366666668,277.59,5.61,6.46
1283,2613085.449782609,1266425.8661956522,277.39,7.65,8.83
1284,2612649.672828283,1266430.6053535354,277.41,5.61,8.92
1285,2613085.9146913583,1266100.0391358023,277.53,5.08,13.24
1286,2612250.531975309,1266504.8662962965,277.92,5.08,8.27
1287,2612881.91631579,1266237.5392982457,277.56,6.02,6.48
1288,2612497.8087500003,1266523.8262500002,278.37,5.05,10.17
1289,2612847.6374489795,1266991.9373469388,277.44,7.9,11.91
1290,2612480.2954054056,1266035.6375675676,282.27,3.43,11.37
1291,2612302.628372093,1266805.616511628,277.8,5.23,10.61
1292,2613145.192030457,1266536.767969543,277.4,7.92,9.47
1293,2613109.560940171,1266297.2323931626,277.41,6.1,8.8
1294,2612777.51109375,1266366.72234375,277.37,6.38,8.67
1295,2612634.0527906977,1266498.0525581397,277.35,7.4,9.07
1296,2612114.241351352,1266495.1510810812,280.94,3.43,10.63
1297,2613062.606049383,1266091.3230864198,277.6,5.08,14.58
1298,2612925.0756060607,1266307.088939394,277.37,6.48,7.34
1299,2612330.260967742,1266942.5807526882,277.56,5.44,11.43
1300,2612328.045555556,1266600.1922222222,278.97,3.78,10.17
1301,2612769.23,1266086.23,277.52,4.89,7.69
1302,2613074.3476271187,1266572.256440678,278.0,4.33,10.36
1303,2612501.20092437,1266943.7023529413,277.36,8.7,12.92
1304,2613389.276178862,1266228.919593496,277.45,6.26,8.67
1305,2613048.6780000003,1266388.83,277.41,6.31,10.43
1306,2613465.3555870447,1266263.23194332,277.91,8.87,17.22
1307,2613314.8394047623,1266700.9092857144,277.37,7.31,11.18
1308,2612725.501111111,1266352.1644444445,277.5,5.35,8.44
1309,2612321.194054054,1266361.042972973,277.57,4.85,6.07
1310,2612982.082857143,1266508.337857143,277.28,6.68,9.36
1311,2612248.1784615386,1266441.0507692308,281.17,2.88,10.84
1312,2612203.6866101697,1266456.8072881356,280.21,4.33,9.79
1313,2613276.51195122,1266748.374878049,277.41,7.23,11.53
1314,2613084.903245033,1266306.9507947022,277.37,6.93,8.67
1315,2612444.509791666,1266484.866875,277.32,5.53,9.14
1316,2612782.826842105,1266370.2384210527,277.36,5.5,8.73
1317,2613381.254864865,1266811.7727027028,277.52,5.94,19.95
1318,2612219.860588236,1266453.8494117649,280.56,3.29,10.32
1319,2613030.308699187,1266532.0903252033,277.32,6.26,9.26
1320,2612471.4760655737,1266396.4388524592,277.42,6.23,8.88
1321,2612434.6374226804,1266333.8792783506,277.57,5.56,7.48
1322,2612479.312727273,1266733.7245454546,277.4,5.92,9.69
1323,2613405.4261445785,1266231.7386746989,277.35,7.27,9.15
1324,2613388.9115053765,1266200.4463440862,277.5,5.44,8.59
1325,2612194.623870968,1266504.1829032258,280.87,4.44,11.57
1326,2612947.9882905986,1266403.4802564103,277.26,6.1,9.09
1327,2613217.873870968,1266391.5022580647,277.26,7.02,9.65
1328,2612241.0347368424,1266472.7410526318,279.81,3.48,9.84
1329,2612620.8488235297,1266505.1229411766,277.43,5.2,9.24
1330,2613080.0616417914,1266585.1943781094,277.32,8.0,9.71
1331,2612503.620769231,1266922.7815384616,278.17,4.98,13.35
1332,2612746.682035398,1266234.7823893805,277.33,6.0,8.68
1333,2612837.3412195123,1266209.5273170732,277.88,5.11,7.12
1334,2612916.79,1266068.860909091,277.96,4.18,7.86
1335,2613049.4444217687,1266443.4849659866,277.34,6.84,10.08
1336,2613020.51987013,1266362.7972727274,277.35,4.95,8.83
1337,2612299.270434783,1266343.8091304349,279.63,3.83,7.59
1338,2613089.808103448,1266109.7251724135,277.31,6.08,7.89
1339,2613357.670373832,1266664.9064485985,277.31,5.84,18.16
1340,2612672.381935484,1266096.6990322582,278.44,4.44,10.2
1341,2613107.776010363,1266870.028549223,277.24,7.84,11.49
1342,2612787.1024183007,1266286.4621568627,277.31,6.98,8.41
1343,2612455.612222222,1266950.4357407407,277.23,8.29,11.83
1344,2613365.236994536,1266691.110983607,277.37,7.63,20.95
1345,2612268.1366666667,1266432.7966666666,279.16,4.89,8.91
1346,2612304.415,1266342.3033333337,278.1,4.37,6.08
1347,2612697.440847458,1266269.7649152542,277.26,6.13,8.46
1348,2613189.0346280998,1266743.293140496,277.32,6.21,11.52
1349,2613414.009047619,1266765.5115584417,277.18,8.57,26.76
1350,2612578.9967415733,1266393.6486516856,277.32,5.32,9.05
1351,2613321.311875,1266545.991875,277.44,4.51,17.52
1352,2612295.0511111114,1266503.2588888889,277.3,5.35,8.04
1353,2612357.917777778,1266672.5144444446,278.37,4.15,9.88
1354,2612963.016984127,1266374.8795238095,278.26,4.48,9.81
1355,2613441.750576923,1266045.0940384616,277.75,5.75,16.48
1356,2613241.64,1266251.2168750002,277.15,7.14,11.8
1357,2613251.6630496457,1266762.1941134753,277.22,6.7,11.18
1358,2613442.494938272,1266658.0237037037,277.48,7.18,21.21
1359,2613465.205602837,1266768.2827659575,277.2,6.7,26.53
1360,2612830.102903226,1266996.379677419,277.19,7.02,13.16
1361,2613100.7433333336,1266405.8333333335,277.12,6.91,8.59
1362,2613295.736153846,1266727.828974359,277.11,7.88,11.05
1363,2612283.979041096,1266543.4193150683,277.15,6.82,8.02
1364,2613456.856666667,1266542.9366666668,277.18,6.91,12.77
1365,2613143.3630538923,1266747.9981437123,277.13,7.29,11.24
1366,2612436.2081818185,1266423.6774380165,278.53,6.21,10.11
1367,2612325.672051282,1266367.787948718,277.3,4.98,6.02
1368,2613176.578202247,1266785.8480898878,277.42,7.53,11.5
1369,2612310.3994339625,1266346.7398113208,277.76,4.11,5.82
1370,2613298.106836735,1266681.7919387757,277.25,7.9,10.64
1371,2613355.23375,1266810.8929166668,277.83,3.91,25.22
1372,2613167.434600939,1266779.9972300471,277.19,8.23,11.27
1373,2613085.1301960787,1266406.6386274511,277.13,5.7,8.62
1374,2613027.94,1266041.431111111,277.16,5.35,10.1
1375,2613058.836601942,1266829.5141747573,277.54,8.1,12.68
1376,2612849.561232877,1266103.124794521,277.3,4.82,7.86
1377,2613078.0742105264,1266310.417368421,278.39,5.5,9.59
1378,2613015.492272727,1266384.6040909092,277.21,5.29,8.89
1379,2612430.258686869,1266523.5396969698,277.13,5.61,8.57
1380,2613147.4519469026,1266872.8222123894,278.63,6.0,12.85
1381,2612606.376111111,1266479.833888889,277.12,6.77,8.88
1382,2612831.192816901,1266111.788309859,277.46,4.75,8.64
1383,2612539.297407408,1266462.8909876544,278.3,5.08,10.02
1384,2612518.2924390244,1266010.0090243905,282.55,3.61,8.95
1385,2613378.5128448275,1266696.8544827588,277.12,8.59,20.99
1386,2613413.236153846,1266016.2863461538,277.14,5.75,16.13
1387,2612250.163109244,1266419.0489915968,279.27,6.15,8.33
1388,2612868.753924051,1266476.7883544303,277.19,7.09,8.77
1389,2613242.9361538463,1266823.623846154,278.27,4.55,11.93
1390,2612340.4292156864,1266516.7856862743,278.22,4.03,9.33
1391,2613395.793614458,1266209.6181927712,278.26,5.14,9.61
1392,2613076.2757142857,1266886.3189795918,277.21,8.83,11.34
1393,2612223.384047619,1266553.5045238095,278.12,5.17,8.85
1394,2613439.94,1266749.1394444446,277.15,7.57,26.91
1395,2613284.169816514,1266817.1571559634,277.16,5.89,11.01
1396,2612855.497894737,1266318.464736842,277.46,7.78,7.87
1397,2613100.762483221,1266495.6438255035,277.14,6.89,9.16
1398,2612734.383243243,1266235.434864865,277.04,6.86,8.64
1399,2613021.357948718,1266366.9994871796,277.16,4.98,8.8
1400,2612910.0596428574,1266008.927142857,277.2,5.97,8.13
1401,2612824.565,1266378.5158333334,277.08,6.18,8.46
1402,2612407.663809524,1266909.331904762,279.04,3.66,13.2
1403,2612129.993448276,1266455.0872413793,282.05,3.04,11.35
1404,2613141.19,1266755.97,277.21,7.57,11.46
1405,2612675.9332098765,1266262.0638271605,277.6,5.08,9.28
1406,2612823.4279310345,1266307.397586207,277.03,6.79,8.01
1407,2612149.2990909093,1266453.4790909092,278.85,3.74,8.16
1408,2613411.922608696,1266777.1460869566,278.99,3.83,28.47
1409,2613118.412988506,1266130.4837931036,277.16,5.26,6.49
1410,2612812.008055556,1266304.8130555556,277.98,4.79,9.06
1411,2613062.315925926,1266843.1070370371,277.16,6.56,11.38
1412,2612716.438387097,1266230.6441935485,277.08,7.02,9.16
1413,2613111.2842857144,1266744.0242857144,277.14,7.46,11.09
1414,2613234.862440945,1266262.8377165354,277.46,6.36,11.54
1415,2613153.5789763783,1266387.6762992127,277.1,6.36,8.97
1416,2612440.5215789475,1266349.2980701756,277.48,4.26,7.9
1417,2613210.452015504,1266400.2870542635,277.03,6.41,9.3
1418,2612607.973892617,1266507.7444966445,277.05,6.89,8.81
1419,2612516.5755670103,1266949.1730927837,277.06,5.56,12.98
1420,2612946.54,1266054.9283333337,277.98,4.37,8.42
1421,2613174.5954054054,1266806.961891892,277.08,7.67,11.01
1422,2613124.010111732,1266866.8856424582,277.03,7.55,11.33
1423,2612460.4915625,1266259.7809375,278.98,4.51,8.25
1424,2612223.826170213,1266542.995531915,278.6,3.87,9.09
1425,2613116.279570552,1266472.0761349697,277.08,7.2,8.94
1426,2613345.4652895755,1266588.568069498,277.02,9.08,10.77
1427,2613436.652376238,1266045.074950495,277.71,5.67,16.76
1428,2612272.000169492,1266471.5445762712,280.11,4.33,10.56
1429,2613188.98009009,1266853.8222522524,277.29,5.94,11.43
1430,2613238.416717557,1266854.6577862597,279.21,6.46,12.7
1431,2612754.7194117648,1266360.958235294,277.18,5.2,8.15
1432,2613064.5794736845,1266420.7068421054,277.09,5.5,8.83
1433,2613194.47,1266752.1700000002,277.02,6.31,11.19
1434,2612247.0477181207,1266389.8451677852,277.85,6.89,7.03
1435,2612496.229285714,1266674.0771428572,277.21,6.68,8.82
1436,2612861.7414851487,1266217.367029703,277.22,5.67,6.3
1437,2612469.540485437,1266948.2010679613,277.14,5.73,12.46
1438,2612264.2102247197,1266494.6935955058,277.44,5.32,8.19
1439,2612689.6025,1266331.095,277.96,5.05,9.03
1440,2613155.714786325,1266871.2922222223,278.1,6.1,12.27
1441,2612617.5900000003,1266413.47,277.65,3.99,9.34
1442,2613256.1742105265,1266643.6147368422,277.31,7.78,10.46
1443,2612797.4066666667,1266126.87,277.17,4.37,10.44
1444,2612416.805492958,1266909.436197183,280.49,4.75,14.71
1445,2613324.1434013606,1266540.6958503402,277.01,9.67,15.01
1446,2612895.769310345,1266215.3113793104,278.16,4.3,6.7
1447,2613095.1242105262,1266453.2884210527,276.93,7.78,8.66
1448,2613364.154204545,1266589.524545455,276.91,7.48,10.3
1449,2613011.493773585,1266344.8341509434,278.12,4.11,9.39
1450,2612612.510253165,1266412.3484810127,277.07,5.01,8.92
1451,2613450.851904762,1266660.2795238097,277.27,5.78,20.72
1452,2612265.419411765,1266441.018529412,278.15,4.65,7.89
1453,2612812.674946237,1266760.505483871,277.06,5.44,11.54
1454,2612969.829732143,1266894.3155357144,277.07,8.44,11.05
1455,2612804.662058824,1266164.650882353,277.04,4.65,11.37
1456,2613345.6291304347,1266712.4439130437,277.03,6.05,19.06
1457,2612525.326090225,1266929.1715037597,277.18,6.51,12.48
1458,2612936.059312169,1266449.8662962965,276.94,7.76,8.87
1459,2613241.423783784,1266055.860540541,277.1,4.85,9.71
1460,2613067.012282609,1266857.6732608697,277.2,7.65,11.19
1461,2612550.7275,1266459.61375,277.36,5.05,9.14
1462,2612774.403661202,1266993.7284699455,277.15,7.63,23.96
1463,2613258.65754386,1266846.1840350877,276.93,6.02,10.4
1464,2613457.0018012426,1266660.06068323,277.17,7.16,20.45
1465,2612569.3636842105,1266271.1971929823,277.06,6.02,8.68
1466,2612708.3267088607,1266343.74721519,277.02,5.01,7.94
1467,2612595.314731183,1266473.8495698925,277.51,5.44,9.4
1468,2612400.408292683,1266456.332195122,277.09,7.23,8.45
1469,2612464.1982191782,1266918.165890411,280.15,4.82,14.57
1470,2612777.64,1266091.2079310345,277.55,4.3,7.0
1471,2613255.365543478,1266344.0373913045,276.89,7.65,16.91
1472,2612606.964468085,1266346.740212766,277.15,5.47,8.65
1473,2612517.8275,1266446.7297222223,277.69,4.79,9.27
1474,2612256.487222222,1266394.6283333334,277.06,7.57,5.75
1475,2613267.603333333,1266357.7433333334,276.9,6.91,17.89
1476,2613161.067884616,1266021.8151923078,277.18,5.75,13.92
1477,2612959.1943478263,1266894.0663768116,277.53,6.63,11.8
1478,2612799.583693694,1266463.3402702704,277.07,5.94,8.88
1479,2612861.2764628823,1266975.2053711792,276.99,8.54,11.7
1480,2612991.6369135804,1266369.520617284,277.4,5.08,9.07
1481,2613211.7196703297,1266325.0315384616,277.07,5.38,14.73
1482,2612796.557832168,1266286.8532167834,277.09,6.75,8.01
1483,2612560.6222834648,1266332.8337795276,276.88,6.36,8.28
1484,2612803.4823913043,1266173.5591304349,276.95,5.41,6.24
1485,2612387.800569106,1266361.350487805,277.0,6.26,6.47
1486,2612417.8773417724,1266466.6079746836,277.08,5.01,8.67
1487,2612261.4222580646,1266417.3925806452,277.48,6.28,6.72
1488,2613020.874567901,1266432.8385185185,277.04,7.18,9.15
1489,2612584.48375,1266243.22625,278.26,4.51,9.52
1490,2613211.504942529,1266748.8027586208,276.82,7.44,11.11
1491,2613482.7983333333,1266780.1783333337,277.74,6.18,26.77
1492,2613021.766865672,1266509.0737313433,276.9,6.53,8.71
1493,2613138.206326531,1266589.168639456,276.93,6.84,9.36
1494,2613448.810560748,1266276.8176635515,277.85,5.84,15.67
1495,2613380.829849624,1266784.3519548874,277.07,6.51,20.46
1496,2612877.6872972976,1266105.7862162164,276.87,6.86,7.62
1497,2612485.860588236,1266723.6729411765,276.98,5.7,9.2
1498,2613474.9175735298,1266561.5663235297,276.93,9.3,15.89
1499,2612585.307721519,1266261.9497468355,277.01,5.01,8.49
1500,2613143.8831034484,1266848.466551724,277.4,6.79,11.66
1501,2613206.8034615386,1266026.6228846156,276.96,5.75,16.45
1502,2612415.106101695,1266405.2818644068,276.88,6.13,7.92
1503,2613241.4070454547,1266752.876818182,277.49,5.29,11.68
1504,2612444.426697248,1266494.235137615,276.97,5.89,8.64
1505,2613394.023507853,1266645.509790576,277.03,7.8,20.52
1506,2613025.4323728816,1266284.5191525423,277.18,4.33,7.52
1507,2612604.122,1266251.0180000002,277.98,6.31,9.48
1508,2612481.76962963,1266932.4866666668,277.32,5.86,12.21
1509,2612615.7462500003,1266386.5075,276.91,5.05,8.6
1510,2613349.873870968,1266008.564623656,276.87,5.44,17.2
1511,2612989.7209859155,1266374.8235211268,277.03,4.75,8.68
1512,2613426.287058824,1266766.4111764706,276.77,7.36,26.36
1513,2612637.738360656,1266308.1765573772,276.92,6.23,8.32
1514,2612451.282086331,1266399.2318705036,277.83,6.65,9.04
1515,2613418.730659341,1266036.0535164836,277.07,5.38,15.61
1516,2612207.278888889,1266403.6255555556,278.51,4.79,7.05
1517,2613050.68876161,1266544.5870278638,277.71,10.14,9.75
1518,2613178.695263158,1266406.4436842103,276.88,7.78,9.01
1519,2612809.90754386,1266270.477894737,276.8,6.02,7.33
1520,2612789.2512716763,1266400.4804046242,276.79,7.42,7.93
1521,2613317.374375,1266712.3434375,277.44,4.51,11.34
1522,2613175.5512903226,1266854.8562903227,276.88,6.28,11.0
1523,2612810.0215789475,1266181.1555263158,277.13,4.92,6.27
1524,2612254.3762385324,1266943.9782568808,277.03,5.89,10.67
1525,2613487.258715084,1266664.4163687152,276.76,7.55,19.57
1526,2613109.828016529,1266748.9419008263,276.75,6.21,10.71
1527,2612209.89,1266500.5366666666,278.91,4.37,9.9
1528,2612860.4238983053,1266202.4344067797,277.94,4.33,6.82
1529,2613400.8654901963,1266657.2366666668,278.04,5.7,21.62
1530,2613182.312580645,1266796.8570967745,276.87,7.02,11.05
1531,2613467.721395349,1266670.0467441862,276.79,7.4,20.05
1532,2612263.175714286,1266517.093809524,278.8,5.17,9.41
1533,2613104.2691208795,1266299.8392307693,276.84,5.38,8.26
1534,2612571.854285714,1266404.6726785714,276.73,5.97,8.59
1535,2612444.793614458,1266422.57,277.16,5.14,8.56
1536,2613150.516865672,1266014.002835821,276.93,4.62,12.32
1537,2613315.2741463417,1266694.3931707318,276.93,7.23,10.9
1538,2612953.697291666,1266365.16375,277.6,5.53,8.84
1539,2613379.5351612903,1266292.8468817205,276.81,7.69,7.26
1540,2613463.445555556,1266528.2326984128,277.14,6.33,12.6
1541,2612973.5442056074,1266490.4298130842,276.94,5.84,10.12
1542,2612746.003207547,1266270.2586792454,277.86,4.11,9.49
1543,2613334.5841176477,1266714.0935294118,277.34,5.2,11.34
1544,2613321.9508695654,1266789.7308695654,276.76,6.05,21.51
1545,2613107.571818182,1266303.5529545457,276.85,5.29,8.39
1546,2612823.1492592595,1266594.4897530866,276.87,5.08,9.26
1547,2612562.648823529,1266336.4229411765,276.79,5.2,8.28
1548,2613065.9284615386,1266829.118076923,277.39,5.75,11.74
1549,2612236.81,1266572.836666667,277.24,4.89,7.93
1550,2613469.2551685395,1266590.772247191,276.82,5.32,19.84
1551,2612984.9573076926,1266382.5603846156,277.19,5.75,9.02
1552,2613280.2993023256,1266850.98627907,277.84,8.27,13.3
1553,2612751.1062162165,1266332.434864865,276.77,5.94,7.97
1554,2613007.7630158733,1266462.6057142855,276.68,6.33,8.77
1555,2613178.0946632125,1266458.417150259,276.74,7.84,8.87
1556,2613092.320851064,1266384.9795744682,277.6,5.47,9.1
1557,2612832.511794872,1266210.6276923078,277.9,4.98,7.18
1558,2613120.5466265064,1266004.9254216868,277.23,5.14,12.59
1559,2613259.3344444446,1266669.1132098767,277.53,7.18,11.0
1560,2612702.105909091,1266273.7006818182,276.67,5.29,8.31
1561,2613015.991851852,1266110.759814815,276.74,5.86,12.06
1562,2612259.169279279,1266943.903333333,276.98,5.94,10.59
1563,2613002.89,1266384.153333333,276.7,5.35,8.41
1564,2612477.1442372883,1266935.2818644068,277.64,4.33,12.21
1565,2613082.8265079367,1266295.6176190476,276.69,6.33,7.78
1566,2612254.075714286,1266467.57,281.87,3.34,12.03
1567,2612438.263493976,1266483.7326506025,276.79,5.14,8.38
1568,2613432.4844055944,1266771.493076923,276.65,6.75,26.1
1569,2613021.142212389,1266851.2425663718,277.12,6.0,11.22
1570,2612936.820167598,1266528.9024022347,276.6,7.55,8.55
1571,2613363.383670886,1266807.861139241,277.64,5.01,22.83
1572,2613217.9650000003,1266318.465,276.78,5.64,16.92
1573,2612953.8602380957,1266242.8795238095,278.09,5.17,7.12
1574,2613491.4592307694,1266784.5776923078,278.08,4.55,26.98
1575,2612440.313076923,1266422.8392307693,277.08,4.07,8.57
1576,2613459.16,1266083.335,276.69,5.64,15.08
1577,2613345.2858333336,1266810.274166667,276.64,6.18,24.23
1578,2613146.562413793,1266857.4837931036,276.85,5.26,11.08
1579,2613298.9110843376,1266756.2989156628,276.68,7.27,10.61
1580,2613403.4305405407,1266779.4213513513,278.23,3.43,27.79
1581,2612420.4450000003,1266338.62,277.14,5.64,6.87
1582,2613267.6826829268,1266831.481585366,276.65,7.23,10.23
1583,2613156.761794872,1266856.0764102566,277.44,4.98,11.48
1584,2613258.3194478527,1266533.9657055216,276.71,7.2,9.36
1585,2613188.5661658035,1266770.0363212435,276.6,7.84,10.78
1586,2613024.012641509,1266504.5794339622,276.68,5.81,8.54
1587,2612540.9496330274,1266290.326880734,276.61,5.89,8.23
1588,2613151.031304348,1266857.8689130435,276.86,5.41,11.22
1589,2613394.4689473687,1266200.153333333,277.51,6.02,8.79
1590,2613358.2563594477,1266541.2842857144,276.59,8.31,9.48
1591,2612275.6300000004,1266443.0833333335,277.05,4.89,6.97
1592,2612403.622954545,1266947.473409091,276.75,5.29,10.72
1593,2613308.505763547,1266767.619261084,276.56,8.04,10.54
1594,2613108.8210344827,1266384.2251724135,277.94,5.26,9.52
1595,2613314.9374452555,1266680.0335036498,276.67,6.6,10.81
1596,2613215.1160273976,1266733.902191781,276.54,6.82,10.69
1597,2613188.0972368424,1266476.9630921052,276.93,9.84,9.04
1598,2612430.757521368,1266948.3563247863,277.03,6.1,11.3
1599,2613090.071818182,1266293.2006818182,276.75,5.29,7.88
1600,2613006.902048193,1266369.7687951808,276.61,5.14,8.25
1601,2613179.716530612,1266427.7434693878,276.78,5.59,8.99
1602,2613085.635398773,1266470.073067485,277.17,7.2,9.05
1603,2613231.203432836,1266557.83119403,276.65,8.0,9.07
1604,2612273.205789474,1266445.8647368422,277.52,5.5,7.55
1605,2612764.587916666,1266081.0075,277.99,3.91,3.86
1606,2612497.562413793,1266024.5527586208,281.74,3.04,9.38
1607,2612904.1492592595,1266003.6024074077,276.63,5.86,7.69
1608,2613403.291041666,1266623.106458333,276.49,7.82,19.94
1609,2612324.612826087,1266377.667826087,276.73,5.41,5.6
1610,2612284.6145762717,1266411.6038983052,276.52,6.13,5.79
