X coordinate;Y coordinate;Z coordinate;Red color (0-1);Green color (0-1);Blue color (0-1);X scan dir;Y scan dir;Z scan dir;Color Cluster;Reclump_Adjazenz
2613498.95;1266958.17;269.05;83;58;55;0.11;-0.17;0.98;61;20
2613498.7;1266961.95;270.07;84;66;67;-0.39;-0.6;0.7;45;20
2613493.52;1266966.08;268.36;66;46;43;-0.43;0.42;0.8;45;20
2613496.6;1266959.06;268.36;84;62;59;-0.07;-0.36;0.93;61;20
2613497.4;1266964.43;269.51;85;64;64;-0.41;-0.64;0.65;45;20
2613495.06;1266961.02;268.51;95;73;69;-0.49;-0.04;0.87;45;20
2613498.02;1266962.77;269.37;89;61;59;-0.38;-0.28;0.88;45;20
2613498.69;1266965.99;269.01;69;52;54;0.25;0.58;0.78;45;20
2613496.42;1266964.18;269.56;79;56;55;-0.72;-0.69;-0.11;45;20
2613495.43;1266964.34;268.65;83;57;56;0.47;-0.57;0.67;45;20
2613498.94;1266961.61;269.32;89;67;69;-0.63;-0.39;0.67;45;20
2613490.75;1266963.5;267.89;80;60;59;-0.33;0.22;0.92;45;20
2613499.5;1266954.87;268.42;86;63;63;-0.14;-0.25;0.96;61;20
2613497.71;1266965.98;269.32;70;50;50;0.19;0.3;0.94;45;20
2613495.74;1266957.58;268.31;81;60;55;-0.46;-0.43;0.78;61;20
2613493.71;1266960.3;268.06;90;68;65;-0.04;-0.23;0.97;45;20
2613497.53;1266957.95;268.44;83;61;60;-0.66;-0.58;0.48;61;20
2613496.29;1266963.42;268.73;89;68;68;-0.35;0.18;0.92;45;20
2613500.36;1266961.07;270.4;66;45;36;-0.59;-0.35;0.73;61;20
2613497.65;1266965.16;269.72;69;50;46;0.08;0.19;0.98;45;20
2613495.92;1266966.85;269.12;74;56;61;-0.49;0.49;0.72;45;20
