X coordinate;Y coordinate;Z coordinate;Red color (0-1);Green color (0-1);Blue color (0-1);X scan dir;Y scan dir;Z scan dir;Color Cluster;Reclump_Adjazenz
2613282.47;1266952.17;266.19;82;58;55;-0.15;0.01;0.99;68;4
2613283.95;1266949.83;266.21;80;58;56;-0.23;-0.33;0.91;4;4
2613284.26;1266948.74;265.98;79;58;57;-0.26;-0.32;0.91;4;4
2613282.72;1266950.45;266.12;76;57;53;-0.5;-0.41;0.76;68;4
2613281.55;1266952.11;266.13;80;59;57;-0.31;-0.15;0.94;68;4
2613282.97;1266950.2;266.23;77;55;50;-0.38;-0.55;0.74;68;4
2613283.95;1266950.63;266.24;82;56;51;0.0;-0.25;0.97;68;4
2613286.11;1266943.4;265.44;78;60;59;-0.68;-0.44;0.59;4;4
2613292.62;1266952.8;264.82;70;59;61;0.73;0.28;0.62;4;4
2613293.31;1266949.31;265.78;74;56;56;0.47;0.12;0.87;4;4
2613294.1;1266949.65;264.99;74;60;62;0.78;0.25;0.58;4;4
2613294.17;1266948.41;265.24;72;54;53;0.53;0.01;0.85;4;4
2613293.98;1266947.71;265.71;78;62;65;0.91;0.31;0.29;4;4
2613293.67;1266950.64;264.85;69;55;57;0.61;0.44;0.66;4;4
2613294.6;1266947.11;265.31;69;59;60;0.66;-0.41;0.63;4;4
2613294.23;1266947.67;265.27;78;60;61;0.66;0.17;0.74;4;4
2613291.76;1266952.51;265.67;78;60;64;0.6;0.38;0.7;4;4
2613293.98;1266950.34;264.71;67;57;59;0.67;0.39;0.63;4;4
2613293.12;1266949.37;265.78;67;52;55;0.49;0.21;0.85;4;4
2613284.93;1266950.04;265.84;82;59;51;-0.06;0.11;0.99;4;4
2613293.36;1266951.32;264.81;60;49;50;0.71;0.28;0.65;4;4
2613294.78;1266948.87;264.52;64;53;54;0.57;0.1;0.81;4;4
2613293.85;1266950.84;264.54;71;64;67;0.78;0.44;0.44;4;4
2613292.87;1266950.79;265.59;68;54;57;0.48;0.31;0.82;4;4
2613286.17;1266943.15;265.43;76;53;51;-0.74;-0.47;0.49;4;4
2613293.61;1266948.27;265.55;71;54;55;0.81;0.14;0.58;4;4
