Tree_ID,X,Y,Z,Crown_Diameter_m
1405,2613020.155751073,1266766.7430901288,277.58,8.61
1406,2612257.158169014,1266479.08,277.57,4.75
1407,2612568.2684615385,1266727.83,277.57,6.43
1408,2612605.4514285717,1266157.372857143,277.57,4.72
1409,2613281.8875757577,1266814.8754545455,277.57,6.48
1410,2613299.263757962,1266659.1182165607,277.57,7.07
1411,2612433.665714286,1266558.708571429,277.56,6.68
1412,2612493.947204301,1266282.9670967744,277.56,5.44
1413,2612850.7209090907,1266111.761818182,277.56,5.61
1414,2613131.2520657275,1266973.932112676,277.56,8.23
1415,2613417.0278494623,1266163.633763441,277.56,5.44
1416,2612228.926296296,1266484.2837037037,277.55,4.15
1417,2612241.017096774,1266424.7493548389,277.55,4.44
1418,2612343.212524272,1266611.2110679613,277.55,5.73
1419,2613076.833703704,1266979.7003703704,277.55,7.18
1420,2613246.7926506023,1266753.6161445784,277.55,10.28
1421,2613164.38,1266197.08,277.54,2.39
1422,2613258.6399206347,1266688.2407142858,277.54,8.96
1423,2612204.752093023,1266641.1613953488,277.53,5.23
1424,2612236.93,1266489.8107692308,277.53,4.55
1425,2612241.22868421,1266705.0010526318,277.53,4.92
1426,2612739.132617801,1266488.066910995,277.53,7.8
1427,2612222.035797101,1266478.2249275362,277.52,4.69
1428,2612233.336521739,1266393.0908695653,277.52,3.83
1429,2612606.9361224486,1266198.5391836734,277.52,3.95
1430,2612728.3175,1266124.345625,277.52,5.53
1431,2613275.2097872337,1266781.2236170217,277.52,7.74
1432,2613348.595116279,1266615.274767442,277.52,7.4
1433,2612252.166363636,1266528.7345454546,277.51,4.18
1434,2612381.388454106,1266924.273236715,277.51,8.12
1435,2612699.776258503,1266720.804489796,277.51,6.84
1436,2612762.708703704,1266353.4827777778,277.51,5.86
1437,2613008.66125,1266339.67375,277.51,3.19
1438,2612482.3811627906,1266436.4660465117,277.5,8.27
1439,2612593.0544186044,1266446.94627907,277.5,5.23
1440,2612654.40970297,1266263.4884158417,277.49,8.02
1441,2613220.4706593407,1266963.6885164836,277.49,10.76
1442,2612600.38,1266384.5405263158,277.48,6.02
1443,2613020.7017488787,1266959.4746188342,277.48,8.43
1444,2613217.588937198,1266702.816714976,277.48,8.12
1445,2613225.7596296296,1266143.9256790124,277.48,5.08
1446,2613249.377252748,1266871.3574725275,277.48,7.61
1447,2612210.241842105,1266570.9418421052,277.47,4.92
1448,2612130.465403727,1266976.368819876,277.46,7.16
1449,2612257.6716666664,1266522.788333333,277.46,4.79
1450,2612407.8096875,1266574.8925,277.46,4.51
1451,2612468.616772487,1266812.9926984129,277.46,7.76
1452,2612545.886906077,1266540.1987845304,277.46,7.59
1453,2612703.1015447155,1266712.9031707318,277.46,8.85
1454,2612710.88,1266681.4482432434,277.46,6.86
1455,2613064.3115642457,1266754.9319553073,277.46,7.55
1456,2612421.1823809524,1266922.3323809523,277.45,5.78
1457,2612720.2640206185,1266395.5078350515,277.45,5.56
1458,2612878.24,1266282.4400000002,277.45,3.99
1459,2613073.836521739,1266300.4930434783,277.45,3.83
1460,2612464.852222222,1266382.4261538463,277.44,6.1
1461,2612790.5915384614,1266115.2637606838,277.44,6.1
1462,2613226.357272727,1266938.4103030304,277.44,7.25
1463,2613483.6331645567,1266534.1496202531,277.44,7.09
1464,2612757.13,1266126.103255814,277.43,3.7
1465,2612806.4633333334,1266372.1259770116,277.43,5.26
1466,2612845.1746153845,1266850.3846153847,277.43,10.17
1467,2612845.766363636,1266755.2042424243,277.43,7.25
1468,2613197.761578948,1266762.432631579,277.42,7.78
1469,2613198.256506024,1266770.218554217,277.42,7.27
1470,2612516.3597297296,1266722.016936937,277.41,5.94
1471,2612644.3874626863,1266678.6135820895,277.41,6.53
1472,2612702.434597701,1266392.763908046,277.41,5.26
1473,2613146.0678881984,1266841.548944099,277.41,7.16
1474,2612617.313544304,1266637.567341772,277.4,5.01
1475,2612678.8036526944,1266717.1249101798,277.4,7.29
1476,2612850.637142857,1266747.8252380954,277.4,8.18
1477,2613125.4395238096,1266270.541904762,277.4,5.78
1478,2613285.283110048,1266747.8862200957,277.4,8.16
1479,2612190.6558620688,1266590.847241379,277.39,4.3
1480,2612694.9719117647,1266703.4402941177,277.39,9.3
1481,2613053.63,1266323.2675,277.39,2.26
1482,2613424.0306410254,1266208.4838461538,277.39,7.05
1483,2612571.3888652483,1266831.2182978725,277.38,6.7
1484,2612752.790714286,1266125.8835714287,277.38,5.17
1485,2613188.59875,1266993.67375,277.38,3.91
1486,2612453.500967742,1266357.8622580646,277.37,6.28
1487,2612529.9233333333,1266704.04,277.37,6.91
1488,2612530.2083582086,1266589.673283582,277.37,6.53
1489,2612613.3969172933,1266484.3130827069,277.37,6.51
1490,2613065.848023256,1266905.5974418605,277.37,7.4
1491,2613079.770350877,1266869.0624561403,277.37,7.38
1492,2612358.993636364,1266442.2277272728,277.36,3.74
1493,2612618.551875,1266488.116458333,277.36,5.53
1494,2612742.7976829265,1266320.192804878,277.36,7.23
1495,2612929.53,1266360.73,277.36,2.52
1496,2613270.807536232,1266842.8952173914,277.36,6.63
1497,2613417.769896373,1266285.6680829015,277.36,7.84
1498,2612413.340526316,1266399.33,277.35,3.48
1499,2612424.912352941,1266934.218235294,277.35,7.36
1500,2612607.91,1266658.2266666668,277.35,4.89
1501,2612796.5042138365,1266381.4856603774,277.35,7.11
1502,2613166.5696551725,1266266.5110344829,277.35,4.3
1503,2612433.197567567,1266383.1745945946,277.34,3.43
1504,2612720.424520548,1266678.9498630138,277.34,6.82
1505,2612429.2225925927,1266462.0985185185,277.33,5.86
1506,2612492.1027272725,1266325.1345454543,277.33,4.18
1507,2612861.022561983,1266099.3485950413,277.33,6.21
1508,2612914.850588235,1266991.9652941178,277.33,7.36
1509,2613313.5266666664,1266756.9933333334,277.33,6.91
1510,2612650.793043478,1266342.0147826087,277.32,5.41
1511,2612777.4827777776,1266243.5883333334,277.32,7.57
1512,2612844.155,1266665.2758333334,277.32,6.18
1513,2612918.14758794,1266700.851356784,277.32,7.96
1514,2613139.0857522124,1266778.9605309735,277.32,6.0
1515,2612254.7473913045,1266707.9234782609,277.31,6.05
1516,2612500.938823529,1266490.833676471,277.31,6.58
1517,2612685.3223076924,1266115.4371428571,277.31,5.38
1518,2612999.6216666666,1266827.132777778,277.31,7.57
1519,2613029.6823809524,1266899.718095238,277.31,5.78
1520,2613203.149230769,1266965.878076923,277.31,5.75
1521,2612245.3327027024,1266535.9043243243,277.3,4.85
1522,2612614.783846154,1266160.362051282,277.3,4.98
1523,2612683.2502531647,1266112.1496202531,277.3,5.01
1524,2612803.973023256,1266138.6788372097,277.3,5.23
1525,2613205.867704918,1266973.3832786886,277.29,4.41
1526,2613213.5620987653,1266562.3022222223,277.29,5.08
1527,2612635.332453988,1266631.564662577,277.28,7.2
1528,2612811.1981818182,1266630.58,277.28,7.0
1529,2613292.6743548387,1266779.382419355,277.28,6.28
1530,2613022.8107692306,1266969.0492307693,277.27,9.1
1531,2612477.8978571426,1266426.7451785714,277.26,5.97
1532,2612649.9877586206,1266800.4851724138,277.26,8.59
1533,2612664.749047619,1266606.1561904764,277.26,5.78
1534,2612679.6346296296,1266600.7281481482,277.26,5.86
1535,2612700.970148699,1266665.643197026,277.25,9.25
1536,2612703.1879710145,1266113.5220289857,277.25,4.69
1537,2612772.293043478,1266175.873478261,277.25,3.83
1538,2612790.3680952378,1266175.2823809525,277.25,3.66
1539,2613293.9355555554,1266781.5522222223,277.25,2.39
1540,2612401.863870968,1266408.394516129,277.24,4.44
1541,2612652.4815625,1266071.4159375,277.24,4.51
1542,2612710.415714286,1266114.83,277.24,2.11
1543,2613295.8459090907,1266792.205,277.24,3.74
1544,2613315.710110497,1266720.8230939228,277.24,7.59
1545,2612108.524736842,1266730.1918421052,277.23,4.92
1546,2613018.9829411763,1266321.2466666668,277.23,4.03
1547,2613034.349512195,1266956.64097561,277.23,5.11
1548,2613426.2912903223,1266254.121935484,277.23,7.02
1549,2612404.9841666664,1266544.6060416668,277.22,5.53
1550,2612511.9058620688,1266782.1662068963,277.22,5.26
1551,2612560.374897959,1266137.08,277.22,3.95
1552,2612574.750689655,1266229.947816092,277.22,7.44
1553,2612891.117878788,1266987.2375757576,277.22,7.25
1554,2613165.2019424457,1266823.8857553955,277.22,6.65
1555,2612261.328412698,1266505.3180952382,277.21,4.48
1556,2612638.3276744187,1266654.702093023,277.21,5.23
1557,2613042.236299213,1266282.6508661418,277.21,6.36
1558,2613156.63,1266744.8271910113,277.21,7.53
1559,2613340.076564885,1266708.4158778626,277.21,6.46
1560,2612114.0466666664,1266579.2123529413,277.2,5.7
1561,2613173.589259259,1266976.7133333334,277.2,6.56
1562,2613300.3878947366,1266689.837894737,277.2,7.78
1563,2613348.5585714285,1266619.0442857144,277.2,2.99
1564,2612651.7315625,1266254.97453125,277.19,6.38
1565,2612766.978591549,1266549.4532394367,277.19,6.72
1566,2612859.3070833334,1266971.6841666668,277.19,7.82
1567,2613189.941594203,1266763.5727536234,277.19,8.12
1568,2613210.61245614,1266956.5142105264,277.19,6.02
1569,2613491.627191012,1266522.2092134831,277.19,7.53
1570,2612132.0953465346,1266759.0007920794,277.18,5.67
1571,2612498.5644262293,1266661.8095081968,277.18,4.41
1572,2612605.3064705883,1266467.8976470588,277.18,5.2
1573,2612960.5744444444,1266346.413333333,277.18,2.39
1574,2613169.8998744767,1266940.5172384938,277.18,8.72
1575,2613241.724827586,1266848.4363218392,277.18,7.44
1576,2613324.555531915,1266694.675744681,277.18,3.87
1577,2612278.7201639344,1266498.5144262295,277.17,4.41
1578,2612757.6698773005,1266704.7977914112,277.17,7.2
1579,2613196.101698113,1266975.4479245285,277.17,5.81
1580,2612159.505,1266663.7175,277.16,5.05
1581,2612253.875098039,1266470.1486274512,277.16,4.03
1582,2612283.7466666666,1266728.3577777778,277.16,5.35
1583,2612613.843235294,1266658.9182352943,277.16,4.65
1584,2612691.8726900583,1266244.58877193,277.16,7.38
1585,2612699.115714285,1266116.1942857143,277.16,3.34
1586,2613278.0731818182,1266688.4171212122,277.16,6.48
1587,2612452.117179487,1266816.644102564,277.15,7.05
1588,2612554.0961458334,1266796.577395833,277.15,7.82
1589,2612585.495591398,1266362.1176344086,277.15,5.44
1590,2612649.992068965,1266094.8731034484,277.15,3.04
1591,2612806.541111111,1266173.08,277.15,3.78
1592,2612860.0711764703,1266130.6572058825,277.15,6.58
1593,2613146.911609195,1266958.7868965515,277.15,7.44
1594,2613488.3516216213,1266481.9502702702,277.15,7.67
1595,2612124.248811881,1266939.58,277.14,5.67
1596,2612793.214,1266718.516,277.14,8.92
1597,2612838.8603921565,1266976.8447058825,277.14,8.06
1598,2612953.541764706,1266347.58,277.14,2.33
1599,2613139.9902484477,1266723.1669565218,277.14,7.16
1600,2613424.798831169,1266262.4468831168,277.14,7.0
1601,2612354.4784848485,1266507.6103030303,277.13,4.58
1602,2612668.8480851064,1266704.5693617023,277.13,5.47
1603,2612832.13,1266235.4830612245,277.13,5.59
1604,2613053.091325966,1266857.118674033,277.13,7.59
1605,2613145.4663636363,1266746.2830303032,277.13,7.25
1606,2612667.986164384,1266715.7957534248,277.12,6.82
1607,2612771.5711764703,1266361.8026890757,277.12,6.15
1608,2613074.027727273,1266914.770909091,277.12,8.37
1609,2613287.1833088235,1266661.442132353,277.12,9.3
1610,2612503.43,1266651.48,277.11,4.55
1611,2612796.736321839,1266500.2610344829,277.11,7.44
1612,2613117.335405405,1266855.3610810812,277.11,7.67
1613,2612179.532777778,1266816.5730555556,277.1,4.79
1614,2612617.280887574,1266801.4527810651,277.1,7.33
1615,2612642.489375,1266753.595625,277.1,6.38
1616,2612502.03,1266497.192121212,277.09,7.25
1617,2612688.8902040813,1266689.993265306,277.09,5.59
1618,2612738.4481818182,1266214.1012121213,277.09,7.25
1619,2612845.951637427,1266834.9367251464,277.09,7.38
1620,2612423.389868421,1266440.593157895,277.08,6.96
1621,2612630.0574193546,1266517.7937096774,277.08,6.28
1622,2612649.11125,1266766.0175,277.08,5.05
1623,2612752.831298701,1266226.657922078,277.08,4.95
1624,2612760.5267741936,1266726.7025806452,277.08,7.02
1625,2613227.715635359,1266768.6462983426,277.08,7.59
1626,2612152.035882353,1266943.4270588236,277.07,5.2
1627,2612677.3713793103,1266366.08,277.07,5.26
1628,2612748.445,1266499.955,277.07,5.64
1629,2612813.510597015,1266273.3785074628,277.07,4.62
1630,2612930.3253488373,1266959.691627907,277.07,8.27
1631,2613195.895700483,1266917.698357488,277.07,8.12
1632,2612252.59,1266462.24,277.06,2.82
1633,2612446.8730555554,1266354.284861111,277.06,6.77
1634,2612480.0995652173,1266335.1582608696,277.06,6.05
1635,2612644.374680851,1266103.7236170217,277.06,5.47
1636,2612651.72030837,1266111.1020264318,277.06,8.5
1637,2613162.899230769,1266509.3162637362,277.06,5.38
1638,2613426.96201581,1266297.8171541502,277.06,8.97
1639,2612582.648867924,1266638.570566038,277.05,4.11
1640,2612696.6408695653,1266120.0473913045,277.05,3.83
1641,2612721.250567376,1266123.1651063832,277.05,6.7
1642,2612810.2077777777,1266362.717037037,277.05,6.56
1643,2612331.573661972,1266503.3476056338,277.04,4.75
1644,2612430.1132214763,1266453.2981208055,277.04,6.89
1645,2612705.4032919253,1266658.6886956522,277.04,7.16
1646,2613350.64059322,1266624.2452542374,277.04,8.67
1647,2612530.774827586,1266516.9006896552,277.03,6.79
1648,2612624.592686567,1266636.288955224,277.03,4.62
1649,2612660.4605785124,1266794.3403305786,277.03,6.21
1650,2612915.571860465,1266127.8823255815,277.03,5.23
1651,2613002.4989839573,1266925.7698395725,277.03,7.72
1652,2613130.9116901406,1266296.0588732394,277.03,4.75
1653,2613296.6463934425,1266787.092295082,277.03,6.23
1654,2613311.266627907,1266732.4055813954,277.03,7.4
1655,2613418.9609523807,1266111.2585714287,277.03,8.18
1656,2613425.082247191,1266234.782247191,277.03,7.53
1657,2612581.255,1266434.7277272728,277.02,5.29
1658,2612923.13,1266895.3748717948,277.02,3.52
1659,2613151.4425,1266782.970625,277.02,6.38
1660,2612415.4633333334,1266918.8577777778,277.01,8.63
1661,2612467.13,1266346.5925,277.01,5.05
1662,2612855.6684615384,1266876.0153146854,277.01,9.54
1663,2613290.4735114505,1266843.9158778626,277.01,6.46
1664,2613448.288291457,1266544.5222110553,277.01,7.96
1665,2612605.8341666665,1266205.100833333,277.0,6.18
1666,2612944.805,1266351.355,277.0,2.52
1667,2612922.480515464,1266890.381546392,276.99,7.86
1668,2613111.489375,1266275.288333333,276.98,5.53
1669,2613463.826629213,1266544.6080898878,276.98,7.53
1670,2612373.883846153,1266479.0492307693,276.97,4.55
1671,2612791.3585714283,1266245.6514285714,276.97,5.78
1672,2613111.632793296,1266735.012960894,276.97,7.55
1673,2613207.846981132,1266997.0153099732,276.97,10.87
1674,2612722.227560976,1266777.691788618,276.96,8.85
1675,2612803.802413793,1266122.7179310345,276.96,4.3
1676,2613027.71045977,1266956.367356322,276.96,5.26
1677,2613240.9031707314,1266903.1556097562,278.45,8.08
1678,2612343.877191012,1266502.771011236,276.95,5.32
1679,2612637.811818181,1266721.4890909093,276.94,4.95
1680,2612729.33,1266597.755,276.94,7.57
1681,2612786.2416071426,1266624.9817857144,276.94,5.97
1682,2612428.150408163,1266389.2024489795,276.93,3.95
1683,2612557.4485185184,1266285.6355555556,276.93,6.56
1684,2612734.1193048125,1266711.7404278077,276.93,7.72
1685,2612768.3349608355,1266778.6805221932,276.93,11.04
1686,2612923.633571428,1266742.63,276.93,6.68
1687,2613144.926610169,1266289.893559322,276.93,4.33
1688,2613282.740655737,1266828.4775409836,276.93,6.23
1689,2612834.8223076924,1266119.3684615386,276.92,2.88
1690,2613201.7888785047,1266957.3743925234,276.92,5.84
1691,2612138.6673831777,1266791.6173831776,276.91,5.84
1692,2612509.6624675323,1266304.248831169,276.91,4.95
1693,2612641.094285714,1266368.2704761906,276.91,5.17
1694,2612774.2875342467,1266127.7101369863,276.91,6.82
1695,2612924.331219512,1266904.6592682928,276.91,7.23
1696,2613253.12009901,1266575.7384158417,276.91,5.67
1697,2613273.711081081,1266860.0732432434,276.91,4.85
1698,2612600.969041096,1266835.323150685,276.9,6.82
1699,2612811.8947058823,1266659.2932352943,276.9,6.58
1700,2612121.174117647,1266751.403529412,276.89,4.65
1701,2612581.5701197605,1266826.6937724552,276.89,7.29
1702,2612914.65,1266884.7425000002,276.89,7.98
1703,2613067.3325316454,1266899.668607595,276.89,5.01
1704,2613397.997256637,1266303.4207079646,276.89,6.0
1705,2612514.0940522877,1266789.354509804,276.88,6.98
1706,2612566.242149533,1266328.4444859817,276.88,5.84
1707,2612667.093636364,1266224.6800000002,276.88,5.92
1708,2612668.919473684,1266771.587894737,276.88,7.78
1709,2612926.4966666666,1266891.2133333334,276.88,3.09
1710,2612998.211081081,1266810.552972973,276.88,3.43
1711,2612113.5711764703,1266894.297647059,276.87,5.2
1712,2612249.0375342467,1266555.9498630138,276.87,6.82
1713,2612382.370740741,1266423.7003703704,276.87,4.15
1714,2612530.8168131867,1266383.9536263738,276.87,5.38
1715,2612666.63,1266483.98,276.87,6.91
1716,2612931.2014285717,1266517.0085714287,276.87,5.17
1717,2613070.6904026843,1266869.4759731544,276.87,6.89
1718,2613213.604193548,1266774.150967742,276.87,7.02
1719,2613319.1855555554,1266690.5522222223,276.87,2.39
1720,2612134.665211268,1266649.19971831,276.86,4.75
1721,2612389.38,1266417.6425,276.86,3.91
1722,2612827.4721052637,1266121.1523684212,276.86,4.92
1723,2613298.560107527,1266750.257419355,276.86,7.69
1724,2612525.0645238096,1266720.4252380952,276.85,5.17
1725,2612297.261578948,1266489.3519298246,276.84,4.26
1726,2612486.3196551725,1266330.9937931036,276.84,5.26
1727,2612520.1470454545,1266718.324318182,276.84,5.29
1728,2613360.928076923,1266611.1425,276.84,8.14
1729,2612884.9886065573,1266982.854590164,276.83,8.81
1730,2613007.2825974026,1266781.420909091,276.83,7.0
1731,2613122.326078431,1266298.8447058825,276.83,4.03
1732,2612451.1218032786,1266368.793114754,276.82,4.41
1733,2612926.063673469,1266980.0085714287,276.82,5.59
1734,2613146.648072289,1266795.0528915664,276.82,7.27
1735,2613404.9887570622,1266271.232542373,277.62,7.51
1736,2612271.495079365,1266496.2863492065,276.81,4.48
1737,2612509.966501901,1266917.1579467682,276.81,9.15
1738,2612524.3456862746,1266828.1976470589,276.81,4.03
1739,2613304.384950495,1266718.5403960396,276.81,8.02
1740,2612416.2209090907,1266974.1572727277,276.8,8.37
1741,2612420.6994444444,1266393.455,276.8,3.39
1742,2612479.124949495,1266507.675959596,276.8,5.61
1743,2612572.24682243,1266841.3977570094,276.8,5.84
1744,2612885.977222222,1266986.2466666668,276.8,3.39
1745,2612497.367442922,1266467.3265753426,276.79,8.35
1746,2612538.0347619047,1266403.48,276.79,5.78
1747,2612570.9403448272,1266330.4018390805,276.79,5.26
1748,2612660.4941975307,1266492.542962963,276.79,7.18
1749,2612744.98,1266178.6883333337,276.79,4.37
1750,2612960.084081633,1266982.347857143,276.79,7.9
1751,2613036.3457360403,1266979.1358375635,276.79,7.92
1752,2613050.291764706,1266309.6976470589,276.79,3.29
1753,2612204.8383333334,1266577.1772222223,276.78,3.39
